lat,lon,neighs_5,neighs_10,neighs_30
40.58231746,-74.07512124,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61124071,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.98611497,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.62776827,-73.83777119,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.65669151,-73.96139101,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.64429584,-74.02072852,Noise - Vehicle,Noise - Residential,Noise - Vehicle
40.67321908,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Residential
40.68974665,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.71866989,-73.90699829,Noise - Commercial,Noise - Residential,Noise - Commercial
40.54513044,-74.25313379,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69387854,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.72280178,-74.18390669,Noise - Vehicle,Noise - Residential,Noise - Residential
40.50794342,-74.22840982,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.80543961,-73.97128059,Noise - Vehicle,Noise - Vehicle,Noise - Street/Sidewalk
40.65669151,-74.0355629,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.68561476,-74.15918272,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.73932935,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.76825259,-73.94655663,Noise - Residential,Noise - Residential,Noise - Commercial
40.55339422,-73.99105977,Noise - Residential,Noise - Residential,Noise - Residential
40.80130772,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.83023096,-73.89216391,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.6153726,-73.93666704,Noise - Residential,Noise - Residential,Noise - Residential
40.50381152,-73.85260557,Noise - Commercial,Noise - Commercial,Noise - Residential
40.61950449,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.76825259,-74.02072852,Noise - Helicopter,Noise - Commercial,Noise - Helicopter
40.55339422,-74.06523166,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.58231746,-74.18885148,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.87981366,-73.93172225,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.6649553,-73.97622539,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.62776827,-73.95150142,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6153726,-74.01083894,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-74.13445876,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.5162072,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Residential
40.90460501,-73.85260557,Noise - Commercial,Noise - Commercial,Noise - Residential
40.66908719,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.73106556,-74.19874107,Noise - Vehicle,Noise - Residential,Noise - Residential
40.87981366,-74.00589414,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.6649553,-74.05039728,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Vehicle
40.69387854,-74.1740171,Noise - Vehicle,Noise - Residential,Noise - Residential
40.77651637,-73.96139101,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.62776827,-74.02567332,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73932935,-73.93666704,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.80130772,-73.88227432,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.50381152,-73.9663358,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Residential
40.84262664,-74.18390669,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.77651637,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.80543961,-74.15918272,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59058125,-74.20368586,Noise - Residential,Noise - Residential,Noise - Residential
40.88807745,-73.94655663,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.73932935,-74.01083894,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.76825259,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55339422,-74.17896189,Noise - Residential,Noise - Residential,Noise - Residential
40.82196718,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-73.92183267,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.52447098,-73.88227432,Noise - Commercial,Noise - Commercial,Noise - Residential
40.50381152,-74.04050769,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-74.19874107,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54926233,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.64016395,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-74.18885148,Noise - Vehicle,Noise - Residential,Noise - Residential
40.78478015,-73.97622539,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.87981366,-74.11962438,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.6649553,-74.16412752,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.63603206,-73.86743994,Noise - Residential,Noise - Residential,Noise - Residential
40.5162072,-74.05534207,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.59884503,-73.84271598,Noise - Residential,Noise - Residential,Noise - Residential
40.66082341,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-74.22840982,Noise - Residential,Noise - Residential,Noise - Commercial
40.79717583,-73.99105977,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8137034,-74.1740171,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.77651637,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8591542,-73.93666704,Noise - Street/Sidewalk,Noise - Commercial,Noise - Street/Sidewalk
40.74759313,-73.85260557,Noise - Residential,Noise - Commercial,Noise - Commercial
40.53273477,-73.8971087,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.82196718,-73.91194308,Noise - Commercial,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.71040611,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.52447098,-73.99600456,Noise - Residential,Noise - Residential,Noise - Residential
40.88394555,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.82609907,-74.18885148,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.52033909,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.9087369,-73.97622539,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Residential
40.8591542,-74.01083894,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Street/Sidewalk
40.88807745,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.56165801,-74.09490042,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.85089042,-74.10973479,Noise - Residential,Noise - Commercial,Noise - Helicopter
40.52447098,-74.07017645,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.60710881,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.63603206,-73.98117018,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.56992179,-73.83282639,Noise - Residential,Noise - Residential,Noise - Residential
40.63190016,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-74.16412752,Noise - Residential,Noise - Commercial,Noise - Commercial
40.65669151,-73.8971087,Noise - Commercial,Noise - Commercial,Noise - Street/Sidewalk
40.67321908,-74.08006604,Noise - Vehicle,Noise - Residential,Noise - Residential
40.63603206,-74.05534207,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.71866989,-73.84271598,Noise - Commercial,Noise - Residential,Noise - Residential
40.74759313,-73.9663358,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59884503,-74.03061811,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.68148286,-73.81799202,Noise - Residential,Noise - Residential,Noise - Commercial
40.71040611,-73.94161184,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.74346124,-73.76359929,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-74.20368586,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.79717583,-74.17896189,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.68561476,-74.09490042,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.8591542,-74.12456917,Noise - Residential,Noise - Commercial,Noise - Commercial
40.74759313,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.53273477,-74.08501083,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.56165801,-74.20863065,Noise - Helicopter,Noise - Residential,Noise - Residential
40.6153726,-73.87238474,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-73.99600456,Noise - Residential,Noise - Residential,Noise - Vehicle
40.71040611,-74.01578373,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.79304394,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.57818557,-73.84766077,Noise - Residential,Noise - Residential,Noise - Residential
40.60710881,-73.97128059,Noise - Residential,Noise - Residential,Noise - Vehicle
40.75585691,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Residential
40.54099855,-73.82293681,Noise - Commercial,Noise - Residential,Noise - Residential
40.9087369,-74.16412752,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.60297692,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-74.12456917,Noise - Residential,Noise - Commercial,Noise - Residential
40.61124071,-74.24818899,Noise - Helicopter,Noise - Residential,Noise - Residential
40.62776827,-73.88721912,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-74.07017645,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.67321908,-74.19379627,Noise - Residential,Noise - Residential,Noise - Residential
40.60710881,-74.04545249,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.90460501,-73.78832326,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.68974665,-73.83282639,Noise - Residential,Noise - Residential,Noise - Commercial
40.71866989,-73.95644622,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.56992179,-74.02072852,Noise - Residential,Noise - Residential,Noise - Residential
40.86741799,-73.76359929,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.65255962,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.72280178,-74.23335462,Noise - Residential,Noise - Residential,Noise - Residential
40.65669151,-74.08501083,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.68561476,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.73932935,-73.87238474,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.76825259,-73.99600456,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.71866989,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.74759313,-74.15423793,Noise - Residential,Noise - Commercial,Noise - Commercial
40.53273477,-74.19874107,Noise - Residential,Noise - Commercial,Noise - Commercial
40.80130772,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.68148286,-74.00589414,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6153726,-73.98611497,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83023096,-73.94161184,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.7641207,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Residential
40.50381152,-73.90205349,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.79304394,-73.91688787,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.72693367,-73.76854409,Noise - Residential,Noise - Commercial,Noise - Residential
40.76825259,-74.07017645,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55339422,-74.11467959,Noise - Residential,Noise - Residential,Noise - Commercial
40.58231746,-74.23829941,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.87981366,-73.98117018,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.83023096,-74.01578373,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.6153726,-74.06028687,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-74.18390669,Noise - Residential,Noise - Residential,Noise - Residential
40.5162072,-73.91688787,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.57818557,-74.0355629,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87568177,-73.77843367,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.90460501,-73.90205349,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.68974665,-73.94655663,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.73106556,-74.24818899,Noise - Residential,Noise - Residential,Noise - Residential
40.87981366,-74.05534207,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.6649553,-74.09984521,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69387854,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
40.62776827,-74.07512124,Noise - Residential,Noise - Residential,Noise - Residential
40.65669151,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.73932935,-73.98611497,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.68974665,-74.02072852,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.77238448,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Residential
40.80130772,-73.93172225,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.80543961,-74.20863065,Noise - Vehicle,Noise - Residential,Noise - Residential
40.59058125,-74.25313379,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.88807745,-73.99600456,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.73932935,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.76825259,-74.18390669,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.55339422,-74.22840982,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.82196718,-73.84766077,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-73.97128059,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.52447098,-73.93172225,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.80130772,-74.00589414,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.83023096,-74.12951397,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.6153726,-74.1740171,Noise - Residential,Noise - Residential,Noise - Residential
40.88394555,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.50381152,-74.08995562,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.84675853,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Residential
40.87568177,-73.89216391,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.85502231,-74.24818899,Noise - Vehicle,Noise - Residential,Noise - Residential
40.54926233,-73.85260557,Noise - Commercial,Noise - Residential,Noise - Residential
40.70214232,-74.23829941,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.87981366,-74.16907231,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.6649553,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.89634123,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.63603206,-73.91688787,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.5162072,-74.10479,Noise - Commercial,Noise - Residential,Noise - Commercial
